610495070933008384	Mon Jun 15 17:12:22 +0000 2015	66	38	A 76% off Lightning Deal that will make sure your phone stays charged all summer long http://t.co/ahj0CrjWPb http://t.co/9FEbWqYtCn			20793816	1904224	62	13777	Seattle, Washington
610506420019200000	Mon Jun 15 17:57:27 +0000 2015	56	23	The first episode of #CatastropheTV is premiering on Facebook TODAY at 4PM PST! Learn more: http://t.co/J31kKEjGbi http://t.co/PS4LqXDlm6			20793816	1904224	62	13777	Seattle, Washington
610524215205326848	Mon Jun 15 19:08:10 +0000 2015	0	0	@SamuelAshworth but look at those eyes, it’s way too cute to return!	610493483028217856		20793816	1904224	62	13777	Seattle, Washington
610535506598825984	Mon Jun 15 19:53:02 +0000 2015	0	21	RT @robdelaney: Grateful 2 b able to heal those damaged by Game of Thrones last night w/ a televisual miracle today: http://t.co/ELKPVhQb8L…			20793816	1904224	62	13777	Seattle, Washington
610543034204319744	Mon Jun 15 20:22:57 +0000 2015	0	27	RT @chloelachance: decided that we'd put all of his minions in his #MinionsBoxes from @amazon 💛💛💛 http://t.co/c3kxRfIvCn			20793816	1904224	62	13777	Seattle, Washington
610553747329060865	Mon Jun 15 21:05:31 +0000 2015	60	23	In 2 hours, we’re screening the 1st episode of #CatastropheTV. Yes, we’re totally serious: https://t.co/UN2N1jt2RD https://t.co/QxQjg2qska			20793816	1904224	62	13777	Seattle, Washington
610562675379183616	Mon Jun 15 21:41:00 +0000 2015	98	57	Father’s Day gift idea: Let dad kick back, relax, and let this robot mow his lawn http://t.co/99tke7zmtn http://t.co/jPxCWDfU3r			20793816	1904224	62	13777	Seattle, Washington
610583429558718464	Mon Jun 15 23:03:28 +0000 2015	20	16	Episode 1 of #CatastropheTV is live! Join the screening happening right now on our Facebook page http://t.co/Xxs05ijpfo			20793816	1904224	62	13777	Seattle, Washington
610585462340755458	Mon Jun 15 23:11:33 +0000 2015	6	3	Who's watching? Make sure to tweet to #CatastropheTV stars @robdelaney &amp; @SharonHorgan what you think of the premiere!	610583429558718464		20793816	1904224	62	13777	Seattle, Washington
610586530709667840	Mon Jun 15 23:15:47 +0000 2015	10	2	Rob? https://t.co/cc3cTvu83k			20793816	1904224	62	13777	Seattle, Washington
610588860666486784	Mon Jun 15 23:25:03 +0000 2015	11	4	This is a delicious meal... @robdelaney #CatastropheTV https://t.co/hKwYK3lN9i			20793816	1904224	62	13777	Seattle, Washington
610590260528062465	Mon Jun 15 23:30:36 +0000 2015	1	0	@robdelaney we have a great selection http://t.co/UW3NHWmvaT #CatastropheTV			20793816	1904224	62	13777	Seattle, Washington
610591578881703937	Mon Jun 15 23:35:51 +0000 2015	14	5	Bravo @robdelaney &amp; @SharonHorgan! Bravo! The full episode will be live for 48 hours on Facebook, so enjoy #CatastropheTV while you can!	610583429558718464		20793816	1904224	62	13777	Seattle, Washington
610593478331002882	Mon Jun 15 23:43:24 +0000 2015	77	20	.@ActuallyNPH Special delivery! #HappyBirthday @amazonprimenow http://t.co/qBjz6nFg9o	609727112346501120		20793816	1904224	62	13777	Seattle, Washington
610841915496357888	Tue Jun 16 16:10:36 +0000 2015	0	6	"RT @ColletteWolfe: #CatastropheTV @robdelaney @SharonHorgan ""Morris and Norris. That's appropriately ridiculous"". I. LOVE. IT. CANT WAIT FO…"			20793816	1904224	62	13777	Seattle, Washington
610844084958171136	Tue Jun 16 16:19:13 +0000 2015	34	21	Put your vacuum away, and check out the 33% off Deal of the Day http://t.co/TJo5PcSKgF http://t.co/woNlM846f5			20793816	1904224	62	13777	Seattle, Washington
610844816746786817	Tue Jun 16 16:22:07 +0000 2015	0	21	RT @amazongames: Nintendo Digital Event starts in one minute! Check out all the livestreams and games from Day 1 of E3 here: http://t.co/Yo…			20793816	1904224	62	13777	Seattle, Washington
610851924246552576	Tue Jun 16 16:50:22 +0000 2015	48	16	Watch the premiere episode of @catastrophe_tv yet? Don’t miss out! http://t.co/b0tgjNWTwG #CatastropheTV http://t.co/PVG4y4EtbY			20793816	1904224	62	13777	Seattle, Washington
610867075964383232	Tue Jun 16 17:50:34 +0000 2015	0	1025	RT @Amazon3PSellers: Follow + RT for a chance to win a HemingWeigh Yoga Mat http://t.co/eNdCN8iXpk http://t.co/srwC3LP7KE #AmazonSweeps htt…			20793816	1904224	62	13777	Seattle, Washington
610875621204492288	Tue Jun 16 18:24:32 +0000 2015	65	20	Father’s Day gift idea: Batman Diaper Bag, with detachable burp cloth cape http://t.co/VlgUyZZp4W http://t.co/YbTseqihHD			20793816	1904224	62	13777	Seattle, Washington
610889213945466880	Tue Jun 16 19:18:33 +0000 2015	0	13	RT @MountainDew: WHAT UP @DaleJr! #DaleCalls are back! Get yours at the NEW Mtn Dew Store on @Amazon. https://t.co/9NgCVDsbES			20793816	1904224	62	13777	Seattle, Washington
610898317065650177	Tue Jun 16 19:54:43 +0000 2015	0	21	RT @catastrophe_tv: Be a reasonably good person and watch #CatastropheTV now on @Amazon's Facebook page: http://t.co/7VaiYBNhe6 https://t.c…			20793816	1904224	62	13777	Seattle, Washington
610901114930618369	Tue Jun 16 20:05:50 +0000 2015	29	7	Put your vacuum away, and check out the 33% off Deal of the Day http://t.co/ABGWSXVJHL http://t.co/oLudSfU3DY			20793816	1904224	62	13777	Seattle, Washington
610910801105268736	Tue Jun 16 20:44:19 +0000 2015	0	10	RT @torianne00: I've never been so excited about a box before, I love minions!!! #MinionsBoxes thank you Amazon!!!!! http://t.co/F5si7Pi8ot			20793816	1904224	62	13777	Seattle, Washington
610919207451148289	Tue Jun 16 21:17:44 +0000 2015	24	15	Celebrate the graduates in your life and browse gift ideas in the graduation store http://t.co/EZhf2DKlZu http://t.co/8CgE0RmUYo			20793816	1904224	62	13777	Seattle, Washington
610943615385370624	Tue Jun 16 22:54:43 +0000 2015	0	6	RT @KendraFrank91: This looks hysterical. Another homerun! @Amazon_Studios @AmazonVideo @amazon #CatastropheTV #amazon https://t.co/jwkXfl…			20793816	1904224	62	13777	Seattle, Washington
610958077169389568	Tue Jun 16 23:52:11 +0000 2015	30	25	Share your children's love of reading &amp; enter this photo contest for a chance to win #Kindle devices for the family http://t.co/CagY8rNUq1			20793816	1904224	62	13777	Seattle, Washington
610965611640942592	Wed Jun 17 00:22:07 +0000 2015	0	5	RT @bjonesdesigner: Got the @Minions Movie trailer on the tv, @amazon #MinionsBoxes in the front, my little minion too http://t.co/0pAVjikZ…			20793816	1904224	62	13777	Seattle, Washington
611197945850032128	Wed Jun 17 15:45:20 +0000 2015	53	22	Today only, enjoy special savings on select hard drives and networking products. #DOTD http://t.co/LCilXAqoSe http://t.co/nDrmNtGrPh			20793816	1904224	62	13777	Seattle, Washington
611201122171232256	Wed Jun 17 15:57:57 +0000 2015	0	46	RT @AmazonKindle: Introducing the all-new Kindle Paperwhite: http://t.co/8KvFmFGbdI #kindle http://t.co/4aY0Z2tLhh			20793816	1904224	62	13777	Seattle, Washington
611215000376578048	Wed Jun 17 16:53:06 +0000 2015	0	3	RT @AmazonFashion: Deal of the Day – 50% off men’s @ECCOshoes. Get Dad a new pair just in time for Father’s Day! http://t.co/SehyCC2c8d htt…			20793816	1904224	62	13777	Seattle, Washington
611224442451181568	Wed Jun 17 17:30:37 +0000 2015	24	20	Cats need giveaways too! Enter this Hill's Summer Savings Giveaway https://t.co/w6fv1qSo2e NoPurchNec #AmazonGiveaway http://t.co/IVj4YvDhuT			20793816	1904224	62	13777	Seattle, Washington
611245930466164736	Wed Jun 17 18:56:00 +0000 2015	0	67	"RT @IMDb: Amy Poehler and her voice castmates discuss Inside Out with us in our web series, ""What to Watch."" @PixarInsideOut https://t.co/Q…"			20793816	1904224	62	13777	Seattle, Washington
611249105763979265	Wed Jun 17 19:08:37 +0000 2015	52	32	Father’s Day Gift Idea: A super apron, for a super dad http://t.co/8WY8DWTCuq http://t.co/jUeQTwzvgk			20793816	1904224	62	13777	Seattle, Washington
611250639763542016	Wed Jun 17 19:14:43 +0000 2015	11	8	Find more gift ideas for dad in the Father's Day Store http://t.co/plzxLFvmTE	611249105763979265		20793816	1904224	62	13777	Seattle, Washington
611253093607546880	Wed Jun 17 19:24:28 +0000 2015	0	10	RT @AmazonVideo: Who says catastrophe can't mean adventure? Watch the #CatastropheTV pilot on FB: http://t.co/4sKRCTxabN https://t.co/Op8YM…			20793816	1904224	62	13777	Seattle, Washington
611259951311360000	Wed Jun 17 19:51:43 +0000 2015	27	13	Auto-sync your selfies from your phone to the cloud with the Prime Photos app http://t.co/FjdmlLZDfp http://t.co/t1VszAbEcL			20793816	1904224	62	13777	Seattle, Washington
611267106211037185	Wed Jun 17 20:20:09 +0000 2015	0	15	RT @TelaChhe: We got our #MinionsBoxes today. Thanks @amazon! http://t.co/LFHEXA6Eeq			20793816	1904224	62	13777	Seattle, Washington
611271773234049024	Wed Jun 17 20:38:42 +0000 2015	0	15	RT @robdelaney: Thanks to the millions of ppl who've watched 1st episode of CATASTROPHE on Facebook. It's up for a few more hours: http://t…			20793816	1904224	62	13777	Seattle, Washington
611283934408765440	Wed Jun 17 21:27:01 +0000 2015	126	1143	Follow @amazon and retweet for a chance to win http://t.co/XGL0joMUmR Rules http://t.co/EAchj7bkMn #AmazonSweeps http://t.co/qildCtw2Nx			20793816	1904224	62	13777	Seattle, Washington
611292302129020929	Wed Jun 17 22:00:16 +0000 2015	16	4	The 1st episode of @catastrophe_tv will be up on our Facebook Page for only 1 more hour. Don't miss it http://t.co/UaqbnqlmnV #CatastropheTV			20793816	1904224	62	13777	Seattle, Washington
611310755254812672	Wed Jun 17 23:13:36 +0000 2015	139	1094	Follow @amazon and retweet for a chance to win http://t.co/7OKRYpz8Fs Rules http://t.co/OurBZonokE #AmazonSweeps http://t.co/QHJJNqkcWz			20793816	1904224	62	13777	Seattle, Washington
611317678058414080	Wed Jun 17 23:41:06 +0000 2015	69	35	Introducing the all-new Kindle Paperwhite: http://t.co/LLpKzk3ThT #Kindle http://t.co/P3EahiJrOh			20793816	1904224	62	13777	Seattle, Washington
611321899466027011	Wed Jun 17 23:57:53 +0000 2015	148	40	.@IGGYAZALEA Amazon Prime is pretty fancy...	611319374851387393		20793816	1904224	62	13777	Seattle, Washington
611321955455758337	Wed Jun 17 23:58:06 +0000 2015	37	23	Share your children's love of reading &amp; enter this photo contest for a chance to win #Kindle devices for the family http://t.co/CagY8rNUq1			20793816	1904224	62	13777	Seattle, Washington
611333867627261953	Thu Jun 18 00:45:26 +0000 2015	33	16	Download the new @washingtonpost app for Android and get 6 free months on your mobile device. http://t.co/7dxPtWRCm9 http://t.co/5M65qjgHT4			20793816	1904224	62	13777	Seattle, Washington
611559882031034369	Thu Jun 18 15:43:32 +0000 2015	17	17	Give the gift of Amazon Prime for Father’s Day, and $10 will be donated to @Movember https://t.co/jO0VCRsGjg http://t.co/vjGsFqNGTr			20793816	1904224	62	13777	Seattle, Washington
611571761407242240	Thu Jun 18 16:30:45 +0000 2015	2	1	@MarcailM we would be honored!	611290493507350528		20793816	1904224	62	13777	Seattle, Washington
611571849479196672	Thu Jun 18 16:31:06 +0000 2015	0	8	RT @MarcailM: Given its general amazingness and usefulness, I kind of feel like @amazon should be a godparent to the baby when she arrives.			20793816	1904224	62	13777	Seattle, Washington
611572574313689088	Thu Jun 18 16:33:58 +0000 2015	68	59	Need to clean your keyboard? Throw it in the sink! http://t.co/5dw6tHyNBf http://t.co/iRqb9UgGb4			20793816	1904224	62	13777	Seattle, Washington
611574423083204608	Thu Jun 18 16:41:19 +0000 2015	0	21	RT @amazongiveaway: Reactivate your followers on Twitter. Host a giveaway on Amazon today! https://t.co/DuwNiwqAoQ http://t.co/3JCzAjwaS9			20793816	1904224	62	13777	Seattle, Washington
611587967543582720	Thu Jun 18 17:35:08 +0000 2015	47	31	For a limited time, Prime members get a free $10 credit on their first Subscribe &amp; Save order http://t.co/wZ9587hbZ7 http://t.co/qS5cW4RmGP			20793816	1904224	62	13777	Seattle, Washington
611596198856781824	Thu Jun 18 18:07:51 +0000 2015	105	873	Follow @amazon and retweet for a chance to win http://t.co/BMhqGEr7dk Rules http://t.co/leojND6tGx #AmazonSweeps http://t.co/X3WdeN2QqS			20793816	1904224	62	13777	Seattle, Washington
611596214526713857	Thu Jun 18 18:07:55 +0000 2015	55	30	Deal of the day: Over 50% off select Samsung NX300 Mirrorless Cameras http://t.co/pd5SYIgrYA http://t.co/Z5812dmd6L			20793816	1904224	62	13777	Seattle, Washington
611615156766908417	Thu Jun 18 19:23:11 +0000 2015	43	54	Your kids love to read? Enter this contest for a chance to win #Kindle devices for the family http://t.co/CagY8rNUq1 http://t.co/mQG4m0eNIz			20793816	1904224	62	13777	Seattle, Washington
611631617149419521	Thu Jun 18 20:28:35 +0000 2015	0	27	RT @robdelaney: All episodes of @catastrophe_tv premiere tomorrow on @Amazon: http://t.co/gBbD27KpWe https://t.co/Fil08bC064			20793816	1904224	62	13777	Seattle, Washington
611643093016805376	Thu Jun 18 21:14:11 +0000 2015	117	65	Remember how extreme you used to feel eating one of these back in the day? #TBT #CandyMonth http://t.co/Q6EtAp8J9X http://t.co/jrTrbUwLXn			20793816	1904224	62	13777	Seattle, Washington
611649982064685056	Thu Jun 18 21:41:34 +0000 2015	118	1039	Follow @amazon and retweet for a chance to win http://t.co/auUrFtW3oV Rules http://t.co/EAchj7bkMn #AmazonSweeps http://t.co/L5jJbtf43L			20793816	1904224	62	13777	Seattle, Washington
611650608727216128	Thu Jun 18 21:44:03 +0000 2015	0	15	RT @jtorrez: Mama's Minions! #MinionsBoxes http://t.co/1OP0xt0VZI			20793816	1904224	62	13777	Seattle, Washington
611670763159035904	Thu Jun 18 23:04:08 +0000 2015	132	1105	Follow @amazon and retweet for a chance to win http://t.co/brHbUzuAB3 Rules http://t.co/EAchj7bkMn #AmazonSweeps http://t.co/OxA2Xdhx9Z			20793816	1904224	62	13777	Seattle, Washington
611689426872197120	Fri Jun 19 00:18:18 +0000 2015	0	24	RT @AmazonKindle: Branch out with your next read: http://t.co/5BwLjjt90D #haveKINDLEwillTRAVEL http://t.co/oDvdQNamt0			20793816	1904224	62	13777	Seattle, Washington
611715065566199808	Fri Jun 19 02:00:11 +0000 2015	16	33	Give the gift of Amazon Prime for Father’s Day, and $10 will be donated to @Movember https://t.co/jO0VCRb4UG #FathersDay #AmazonPrime			20793816	1904224	62	13777	Seattle, Washington
611740717417795584	Fri Jun 19 03:42:07 +0000 2015	108	1075	Follow @amazon and retweet for a chance to win http://t.co/xiBLj6JRn7 Rules http://t.co/EAchj6TJnN #AmazonSweeps http://t.co/flrZJUBWeB			20793816	1904224	62	13777	Seattle, Washington
611866050771091456	Fri Jun 19 12:00:09 +0000 2015	22	29	Give the gift of Amazon Prime for Father’s Day, and $10 will be donated to @Movember https://t.co/jO0VCRb4UG #AmazonPrime #FathersDay			20793816	1904224	62	13777	Seattle, Washington
611922050286948356	Fri Jun 19 15:42:40 +0000 2015	0	19	RT @AmazonVideo: Season 1 of #CatastropheTV is now available on #AmazonPrime! Stream all episodes: http://t.co/kE5GLat5Gf #HappyDance https…			20793816	1904224	62	13777	Seattle, Washington
611922117777494016	Fri Jun 19 15:42:56 +0000 2015	0	159	RT @catastrophe_tv: #CatastropheTV is here! Stream all episodes only on #AmazonPrime: http://t.co/N8hajnb6o7 https://t.co/tCZsFkoNqd			20793816	1904224	62	13777	Seattle, Washington
611925420338884609	Fri Jun 19 15:56:03 +0000 2015	183	1395	Follow @amazon and retweet for a chance to win http://t.co/b5vtgT1sIJ Rules http://t.co/EAchj6TJnN #AmazonSweeps http://t.co/mavct6AFis			20793816	1904224	62	13777	Seattle, Washington
611989231603298304	Fri Jun 19 20:09:37 +0000 2015	32	22	Keep your pup safe and comfortable with the Outward Hound PoochPouch Front Carrier http://t.co/1AO8bzI4jx http://t.co/Cc185SEIqQ			20793816	1904224	62	13777	Seattle, Washington
611989249668182016	Fri Jun 19 20:09:41 +0000 2015	13	14	Hopefully you remembered Father’s Day is Sunday, but if not, Amazon Same Day Delivery is here to help. http://t.co/I15wRmu4qr			20793816	1904224	62	13777	Seattle, Washington
611999790067351552	Fri Jun 19 20:51:35 +0000 2015	89	813	Follow @amazon and retweet for a chance to win http://t.co/d5MD9jzP8q Rules http://t.co/otoRsxOQnK #AmazonSweeps http://t.co/IfyD2EExCs			20793816	1904224	62	13777	Seattle, Washington
612013536823349249	Fri Jun 19 21:46:12 +0000 2015	87	34	Make sure your dog rides in style with the PupBoost Dog Car Seat http://t.co/oDpb5qiDSo http://t.co/jDXkzWuRX5			20793816	1904224	62	13777	Seattle, Washington
612035220120825856	Fri Jun 19 23:12:22 +0000 2015	68	23	This photo captures the love of reading, will yours? http://t.co/SIFI1UVUg0			20793816	1904224	62	13777	Seattle, Washington
612035545464582145	Fri Jun 19 23:13:39 +0000 2015	37	30	Enter our #SummerReading photo contest for a chance to win Kindle devices for the whole family! http://t.co/CagY8s5vhz NoPurchNec. Ends 6/29	612035220120825856		20793816	1904224	62	13777	Seattle, Washington
612084986905169920	Sat Jun 20 02:30:07 +0000 2015	24	19	Give the gift of Amazon Prime for Father’s Day, and $10 will be donated to @Movember https://t.co/SzZJNoScbj			20793816	1904224	62	13777	Seattle, Washington
612243534263947268	Sat Jun 20 13:00:08 +0000 2015	13	12	Give the gift of Amazon Prime for Father’s Day, and $10 will be donated to @Movember https://t.co/SzZJNoScbj #FathersDay			20793816	1904224	62	13777	Seattle, Washington
612296368472788993	Sat Jun 20 16:30:04 +0000 2015	15	14	Looking for a last minute gift for Dad? Check out our collection of Gift Cards http://t.co/BxVtucNn5w			20793816	1904224	62	13777	Seattle, Washington
612356775354875904	Sat Jun 20 20:30:06 +0000 2015	41	18	Introducing Amazon's range of wearable tech http://t.co/rGpE0PakPy http://t.co/w3p99RIYHg			20793816	1904224	62	13777	Seattle, Washington
612394528436195328	Sat Jun 20 23:00:07 +0000 2015	27	29	Give the gift of Amazon Prime for Father’s Day, and $10 will be donated to @Movember https://t.co/jO0VCRb4UG http://t.co/wiFplBMQsi			20793816	1904224	62	13777	Seattle, Washington
612651239336087552	Sun Jun 21 16:00:12 +0000 2015	81	32	Embarrassing moments and dad jokes aside, you da best. Happy Father's Day! http://t.co/AsynSA8Zgb			20793816	1904224	62	13777	Seattle, Washington
612666324062306304	Sun Jun 21 17:00:09 +0000 2015	119	54	Thanks to the dads who provided us with all the necessary tools needed in life #FathersDay http://t.co/eYH0vpZJjI http://t.co/O53NF3acZI			20793816	1904224	62	13777	Seattle, Washington
